year,month,day,dep_time,dep_delay,arr_time,arr_delay,carrier,tailnum,flight,origin,dest,air_time,distance,hour,minute
2013,4,27,1148.0,-7.0,1256.0,-14.0,MQ,N842MQ,4425,JFK,DCA,49.0,213,11.0,48.0
2013,4,27,1251.0,-9.0,1410.0,0.0,US,N944UW,2175,LGA,DCA,46.0,214,12.0,51.0
2013,4,27,1421.0,0.0,1513.0,-21.0,EV,N13994,4372,EWR,DCA,38.0,199,14.0,21.0
2013,4,27,1454.0,-5.0,1547.0,-47.0,9E,N600LR,3393,JFK,DCA,38.0,213,14.0,54.0
2013,4,27,1506.0,1.0,1620.0,-10.0,MQ,N530MQ,3823,JFK,DCA,50.0,213,15.0,6.0
2013,4,27,1651.0,-9.0,1759.0,-31.0,MQ,N850MQ,4410,JFK,DCA,47.0,213,16.0,51.0
2013,4,27,2038.0,-2.0,2145.0,-15.0,MQ,N804MQ,4449,JFK,DCA,48.0,213,20.0,38.0
2013,4,27,2040.0,-5.0,2152.0,-24.0,9E,N928XJ,3395,JFK,DCA,39.0,213,20.0,40.0
2013,4,27,2123.0,-6.0,2218.0,-16.0,EV,N14186,4378,EWR,DCA,36.0,199,21.0,23.0
2013,4,28,749.0,-6.0,908.0,-2.0,MQ,N804MQ,4418,JFK,DCA,52.0,213,7.0,49.0
2013,4,28,840.0,0.0,950.0,-24.0,9E,N928XJ,3432,JFK,DCA,42.0,213,8.0,40.0
2013,4,28,851.0,-9.0,1007.0,-18.0,US,N750UW,2167,LGA,DCA,41.0,214,8.0,51.0
2013,4,28,1054.0,-6.0,1208.0,-5.0,US,N952UW,2171,LGA,DCA,46.0,214,10.0,54.0
2013,4,28,1100.0,0.0,1204.0,-6.0,MQ,N530MQ,3792,JFK,DCA,49.0,213,11.0,0.0
2013,4,28,1152.0,-3.0,1306.0,-4.0,MQ,N804MQ,4425,JFK,DCA,52.0,213,11.0,52.0
2013,4,28,1155.0,-5.0,1316.0,5.0,US,N953UW,2173,LGA,DCA,48.0,214,11.0,55.0
2013,4,28,1255.0,-5.0,1422.0,12.0,US,N949UW,2175,LGA,DCA,49.0,214,12.0,55.0
2013,4,28,1351.0,-9.0,1522.0,9.0,US,N703UW,2177,LGA,DCA,43.0,214,13.0,51.0
2013,4,28,1450.0,-9.0,1618.0,-19.0,9E,N920XJ,3393,JFK,DCA,43.0,213,14.0,50.0
2013,4,28,1456.0,-4.0,1616.0,-3.0,US,N952UW,2179,LGA,DCA,46.0,214,14.0,56.0
2013,4,28,1504.0,-1.0,1643.0,13.0,MQ,N530MQ,3823,JFK,DCA,58.0,213,15.0,4.0
2013,4,28,1557.0,-2.0,1707.0,-5.0,EV,N17560,4299,EWR,DCA,45.0,199,15.0,57.0
2013,4,28,1559.0,-1.0,1713.0,-7.0,US,N953UW,2181,LGA,DCA,43.0,214,15.0,59.0
2013,4,28,1658.0,-2.0,1833.0,3.0,MQ,N839MQ,4410,JFK,DCA,55.0,213,16.0,58.0
2013,4,28,1703.0,3.0,1805.0,-16.0,US,N949UW,2183,LGA,DCA,43.0,214,17.0,3.0
2013,4,28,1753.0,-7.0,1900.0,-15.0,US,N703UW,2185,LGA,DCA,42.0,214,17.0,53.0
2013,4,28,1854.0,-6.0,1953.0,-22.0,US,N952UW,2187,LGA,DCA,44.0,214,18.0,54.0
2013,4,28,1950.0,2.0,2112.0,11.0,EV,N14573,4312,EWR,DCA,45.0,199,19.0,50.0
2013,4,28,2010.0,10.0,2126.0,7.0,US,N953UW,2189,LGA,DCA,43.0,214,20.0,10.0
2013,4,28,2032.0,-8.0,2145.0,-15.0,MQ,N838MQ,4449,JFK,DCA,52.0,213,20.0,32.0
2013,4,28,2043.0,-2.0,2157.0,-22.0,9E,N914XJ,3395,JFK,DCA,43.0,213,20.0,43.0
2013,4,28,2050.0,-10.0,2151.0,-24.0,US,N700UW,2191,LGA,DCA,47.0,214,20.0,50.0
2013,4,29,555.0,-5.0,655.0,-4.0,US,N724UW,2161,LGA,DCA,42.0,214,5.0,55.0
2013,4,29,644.0,0.0,750.0,-6.0,EV,N14562,4241,EWR,DCA,38.0,199,6.0,44.0
2013,4,29,653.0,-7.0,804.0,-4.0,US,N722US,2163,LGA,DCA,44.0,214,6.0,53.0
2013,4,29,753.0,-7.0,927.0,13.0,US,N708UW,2165,LGA,DCA,54.0,214,7.0,53.0
2013,4,29,803.0,8.0,908.0,-2.0,MQ,N838MQ,4418,JFK,DCA,48.0,213,8.0,3.0
2013,4,29,834.0,-6.0,1004.0,-10.0,9E,N914XJ,3432,JFK,DCA,54.0,213,8.0,34.0
2013,4,29,854.0,-6.0,1010.0,-15.0,US,N733UW,2167,LGA,DCA,44.0,214,8.0,54.0
2013,4,29,927.0,-3.0,1029.0,-21.0,EV,N13908,4636,EWR,DCA,39.0,199,9.0,27.0
2013,4,29,952.0,-8.0,1104.0,-11.0,US,N724UW,2169,LGA,DCA,43.0,214,9.0,52.0
2013,4,29,1053.0,-7.0,1159.0,-14.0,US,N722US,2171,LGA,DCA,41.0,214,10.0,53.0
2013,4,29,1054.0,-6.0,1218.0,8.0,MQ,N0EGMQ,3792,JFK,DCA,47.0,213,10.0,54.0
2013,4,29,1153.0,-7.0,1318.0,7.0,US,N708UW,2173,LGA,DCA,52.0,214,11.0,53.0
2013,4,29,1154.0,-1.0,1257.0,-13.0,MQ,N838MQ,4425,JFK,DCA,49.0,213,11.0,54.0
2013,4,29,1256.0,-4.0,1400.0,-10.0,US,N733UW,2175,LGA,DCA,44.0,214,12.0,56.0
2013,4,29,1354.0,-6.0,1459.0,-14.0,US,N724UW,2177,LGA,DCA,44.0,214,13.0,54.0
2013,4,29,1450.0,-10.0,1606.0,-13.0,US,N722US,2179,LGA,DCA,50.0,214,14.0,50.0
2013,4,29,1455.0,-4.0,1622.0,-15.0,9E,N904XJ,3393,JFK,DCA,59.0,213,14.0,55.0
2013,4,29,1503.0,-2.0,1623.0,-7.0,MQ,N0EGMQ,3823,JFK,DCA,51.0,213,15.0,3.0
2013,4,29,1554.0,-6.0,1717.0,-3.0,US,N708UW,2181,LGA,DCA,46.0,214,15.0,54.0
2013,4,29,1643.0,33.0,1748.0,25.0,EV,N12921,4299,EWR,DCA,40.0,199,16.0,43.0
2013,4,29,1654.0,-6.0,1804.0,-17.0,US,N733UW,2183,LGA,DCA,50.0,214,16.0,54.0
2013,4,29,1745.0,45.0,1918.0,48.0,MQ,N852MQ,4410,JFK,DCA,57.0,213,17.0,45.0
2013,4,29,1756.0,-4.0,1907.0,-8.0,US,N724UW,2185,LGA,DCA,50.0,214,17.0,56.0
2013,4,29,1855.0,-5.0,2009.0,-6.0,US,N722US,2187,LGA,DCA,46.0,214,18.0,55.0
2013,4,29,1948.0,-12.0,2056.0,-23.0,US,N742PS,2189,LGA,DCA,44.0,214,19.0,48.0
2013,4,29,2010.0,23.0,2149.0,49.0,EV,N16976,4312,EWR,DCA,59.0,199,20.0,10.0
2013,4,29,2032.0,-8.0,2153.0,-7.0,MQ,N850MQ,4449,JFK,DCA,56.0,213,20.0,32.0
2013,4,29,2043.0,-2.0,2157.0,-22.0,9E,N919XJ,3395,JFK,DCA,48.0,213,20.0,43.0
2013,4,29,2044.0,-16.0,2214.0,-1.0,US,N733UW,2191,LGA,DCA,54.0,214,20.0,44.0
2013,4,29,2240.0,50.0,2333.0,38.0,EV,N14960,4117,EWR,DCA,39.0,199,22.0,40.0
2013,4,30,552.0,-8.0,649.0,-10.0,US,N722US,2161,LGA,DCA,44.0,214,5.0,52.0
2013,4,30,638.0,-6.0,740.0,-16.0,EV,N11547,4241,EWR,DCA,44.0,199,6.0,38.0
2013,4,30,654.0,-6.0,805.0,-3.0,US,N724UW,2163,LGA,DCA,43.0,214,6.0,54.0
2013,4,30,749.0,-11.0,849.0,-25.0,US,N769US,2165,LGA,DCA,41.0,214,7.0,49.0
2013,4,30,803.0,8.0,927.0,17.0,MQ,N850MQ,4418,JFK,DCA,55.0,213,8.0,3.0
2013,4,30,832.0,-8.0,1003.0,-11.0,9E,N919XJ,3432,JFK,DCA,44.0,213,8.0,32.0
2013,4,30,853.0,-7.0,1009.0,-16.0,US,N733UW,2167,LGA,DCA,44.0,214,8.0,53.0
2013,4,30,928.0,-1.0,1038.0,-11.0,EV,N11535,4636,EWR,DCA,39.0,199,9.0,28.0
2013,4,30,953.0,-7.0,1127.0,12.0,US,N722US,2169,LGA,DCA,45.0,214,9.0,53.0
2013,4,30,1053.0,-7.0,1223.0,10.0,US,N724UW,2171,LGA,DCA,43.0,214,10.0,53.0
2013,4,30,1055.0,-5.0,1227.0,17.0,MQ,N513MQ,3792,JFK,DCA,48.0,213,10.0,55.0
2013,4,30,1151.0,-4.0,1303.0,-7.0,MQ,N850MQ,4425,JFK,DCA,51.0,213,11.0,51.0
2013,4,30,1152.0,-8.0,1313.0,2.0,US,N769US,2173,LGA,DCA,43.0,214,11.0,52.0
2013,4,30,1254.0,-6.0,1404.0,-6.0,US,N733UW,2175,LGA,DCA,44.0,214,12.0,54.0
2013,4,30,1353.0,-7.0,1459.0,-14.0,US,N763US,2177,LGA,DCA,44.0,214,13.0,53.0
2013,4,30,1452.0,-7.0,1620.0,-17.0,9E,N926XJ,3393,JFK,DCA,45.0,213,14.0,52.0
2013,4,30,1452.0,-8.0,1549.0,-30.0,US,N724UW,2179,LGA,DCA,44.0,214,14.0,52.0
2013,4,30,1500.0,-5.0,1629.0,-1.0,MQ,N528MQ,3823,JFK,DCA,47.0,213,15.0,0.0
2013,4,30,1553.0,-7.0,1659.0,-21.0,US,N769US,2181,LGA,DCA,46.0,214,15.0,53.0
2013,4,30,1625.0,22.0,1728.0,12.0,EV,N14116,4299,EWR,DCA,38.0,199,16.0,25.0
2013,4,30,1653.0,-7.0,1831.0,1.0,MQ,N804MQ,4410,JFK,DCA,59.0,213,16.0,53.0
2013,4,30,1655.0,-5.0,1756.0,-25.0,US,N733UW,2183,LGA,DCA,43.0,214,16.0,55.0
2013,4,30,1755.0,-5.0,1903.0,-12.0,US,N763US,2185,LGA,DCA,47.0,214,17.0,55.0
2013,4,30,1854.0,-6.0,1945.0,-30.0,US,N724UW,2187,LGA,DCA,37.0,214,18.0,54.0
2013,4,30,1953.0,-7.0,2057.0,-22.0,US,N769US,2189,LGA,DCA,43.0,214,19.0,53.0
2013,4,30,2032.0,-8.0,2144.0,-16.0,MQ,N852MQ,4449,JFK,DCA,49.0,213,20.0,32.0
2013,4,30,2039.0,-6.0,2151.0,-28.0,9E,N924XJ,3395,JFK,DCA,42.0,213,20.0,39.0
2013,4,30,2053.0,-7.0,2150.0,-25.0,US,N733UW,2191,LGA,DCA,42.0,214,20.0,53.0
2013,4,30,2118.0,91.0,2226.0,86.0,EV,N14173,4312,EWR,DCA,37.0,199,21.0,18.0
2013,4,30,2142.0,-8.0,2259.0,4.0,EV,N11547,4117,EWR,DCA,36.0,199,21.0,42.0
2013,4,1,555.0,-5.0,706.0,-18.0,EV,N828AS,5689,LGA,IAD,46.0,229,5.0,55.0
2013,4,1,559.0,-1.0,724.0,9.0,EV,N836AS,5716,JFK,IAD,52.0,228,5.0,59.0
2013,4,1,607.0,-3.0,729.0,3.0,EV,N29917,4354,EWR,IAD,45.0,212,6.0,7.0
2013,4,1,627.0,-5.0,736.0,-9.0,B6,N192JB,1305,JFK,IAD,49.0,228,6.0,27.0
2013,4,1,1002.0,2.0,1117.0,-8.0,EV,N826AS,5736,LGA,IAD,50.0,229,10.0,2.0
2013,4,1,1008.0,3.0,1122.0,2.0,EV,N828AS,5711,JFK,IAD,50.0,228,10.0,8.0
2013,4,1,1426.0,-4.0,1623.0,29.0,EV,N836AS,5766,LGA,IAD,51.0,229,14.0,26.0
2013,4,1,1522.0,17.0,1659.0,19.0,9E,N8884E,4105,JFK,IAD,54.0,228,15.0,22.0
2013,4,1,1742.0,222.0,1911.0,233.0,EV,N832AS,5712,JFK,IAD,51.0,228,17.0,42.0
2013,4,1,1850.0,170.0,2007.0,163.0,YV,N513MJ,3788,LGA,IAD,50.0,229,18.0,50.0
2013,4,1,1927.0,117.0,2045.0,107.0,B6,N348JB,1307,JFK,IAD,57.0,228,19.0,27.0
2013,4,1,1930.0,-6.0,2038.0,-22.0,EV,N826AS,5705,LGA,IAD,52.0,229,19.0,30.0
2013,4,1,1955.0,0.0,2116.0,-15.0,9E,N8884E,4127,JFK,IAD,57.0,228,19.0,55.0
2013,4,1,2031.0,61.0,2145.0,57.0,EV,N825AS,5714,JFK,IAD,54.0,228,20.0,31.0
2013,4,1,2103.0,67.0,2237.0,82.0,EV,N16919,4258,EWR,IAD,50.0,212,21.0,3.0
2013,4,2,554.0,-6.0,709.0,-15.0,EV,N836AS,5689,LGA,IAD,53.0,229,5.0,54.0
2013,4,2,557.0,-3.0,713.0,-2.0,EV,N829AS,5716,JFK,IAD,52.0,228,5.0,57.0
2013,4,2,616.0,6.0,730.0,4.0,EV,N12564,4354,EWR,IAD,48.0,212,6.0,16.0
2013,4,2,736.0,64.0,839.0,54.0,B6,N351JB,1305,JFK,IAD,47.0,228,7.0,36.0
2013,4,2,1015.0,15.0,1149.0,24.0,EV,N827AS,5736,LGA,IAD,46.0,229,10.0,15.0
2013,4,2,1037.0,32.0,1150.0,30.0,EV,N825AS,5711,JFK,IAD,48.0,228,10.0,37.0
2013,4,2,1419.0,19.0,1532.0,14.0,EV,N827AS,5712,JFK,IAD,49.0,228,14.0,19.0
2013,4,2,1435.0,5.0,1552.0,-2.0,EV,N16961,5968,LGA,IAD,56.0,229,14.0,35.0
2013,4,2,1457.0,-8.0,1646.0,6.0,9E,N8839E,4105,JFK,IAD,51.0,228,14.0,57.0
2013,4,2,1559.0,-1.0,1716.0,-10.0,EV,N836AS,5746,LGA,IAD,49.0,229,15.0,59.0
2013,4,2,1726.0,-4.0,1901.0,3.0,B6,N353JB,1307,JFK,IAD,54.0,228,17.0,26.0
2013,4,2,1929.0,-7.0,2038.0,-22.0,EV,N834AS,5705,LGA,IAD,52.0,229,19.0,29.0
2013,4,2,2027.0,31.0,2150.0,35.0,EV,N12922,4258,EWR,IAD,48.0,212,20.0,27.0
2013,4,2,2029.0,59.0,2151.0,63.0,EV,N828AS,5714,JFK,IAD,47.0,228,20.0,29.0
2013,4,2,2030.0,35.0,2200.0,29.0,9E,N8839E,4127,JFK,IAD,48.0,228,20.0,30.0
2013,4,3,551.0,-9.0,704.0,-20.0,EV,N836AS,5689,LGA,IAD,52.0,229,5.0,51.0
2013,4,3,557.0,-3.0,710.0,-5.0,EV,N826AS,5716,JFK,IAD,48.0,228,5.0,57.0
2013,4,3,600.0,-8.0,721.0,-3.0,EV,N13978,4354,EWR,IAD,45.0,212,6.0,0.0
2013,4,3,623.0,-9.0,736.0,-9.0,B6,N353JB,1305,JFK,IAD,51.0,228,6.0,23.0
2013,4,3,924.0,-5.0,1045.0,-1.0,EV,N11191,4293,EWR,IAD,48.0,212,9.0,24.0
2013,4,3,958.0,-7.0,1114.0,-6.0,EV,N828AS,5711,JFK,IAD,50.0,228,9.0,58.0
2013,4,3,958.0,-2.0,1126.0,1.0,EV,N836AS,5736,LGA,IAD,54.0,229,9.0,58.0
2013,4,3,1350.0,-10.0,1455.0,-23.0,EV,N833AS,5712,JFK,IAD,50.0,228,13.0,50.0
2013,4,3,1422.0,-8.0,1611.0,17.0,EV,N825AS,5766,LGA,IAD,61.0,229,14.0,22.0
2013,4,3,1446.0,8.0,1557.0,2.0,EV,N11191,4603,EWR,IAD,54.0,212,14.0,46.0
2013,4,3,1502.0,-3.0,1637.0,-3.0,9E,N8588D,4105,JFK,IAD,52.0,228,15.0,2.0
2013,4,3,1553.0,-7.0,1714.0,-12.0,EV,N826AS,5764,LGA,IAD,49.0,229,15.0,53.0
2013,4,3,1924.0,-6.0,2057.0,9.0,EV,N877AS,5714,JFK,IAD,50.0,228,19.0,24.0
2013,4,3,1924.0,114.0,2102.0,124.0,B6,N353JB,1307,JFK,IAD,52.0,228,19.0,24.0
2013,4,3,1931.0,-5.0,2053.0,-7.0,EV,N828AS,5705,LGA,IAD,51.0,229,19.0,31.0
2013,4,3,1950.0,-6.0,2112.0,-3.0,EV,N14568,4258,EWR,IAD,47.0,212,19.0,50.0
2013,4,3,1950.0,-5.0,2130.0,-1.0,9E,N8771A,4127,JFK,IAD,45.0,228,19.0,50.0
2013,4,4,552.0,-8.0,703.0,-21.0,EV,N820AS,5689,LGA,IAD,49.0,229,5.0,52.0
2013,4,4,555.0,-5.0,706.0,-9.0,EV,N832AS,5716,JFK,IAD,47.0,228,5.0,55.0
2013,4,4,604.0,-6.0,722.0,-4.0,EV,N12922,4354,EWR,IAD,50.0,212,6.0,4.0
2013,4,4,628.0,-4.0,740.0,-5.0,B6,N231JB,1305,JFK,IAD,48.0,228,6.0,28.0
2013,4,4,1002.0,-3.0,1111.0,-9.0,EV,N820AS,5711,JFK,IAD,42.0,228,10.0,2.0
2013,4,4,1109.0,69.0,1241.0,76.0,EV,N830AS,5736,LGA,IAD,50.0,229,11.0,9.0
2013,4,4,1421.0,-9.0,1523.0,-31.0,EV,N832AS,5766,LGA,IAD,46.0,229,14.0,21.0
2013,4,4,1446.0,46.0,1605.0,47.0,EV,N833AS,5712,JFK,IAD,44.0,228,14.0,46.0
2013,4,4,1459.0,-6.0,1620.0,-20.0,9E,N8495B,4105,JFK,IAD,48.0,228,14.0,59.0
2013,4,4,1558.0,-2.0,1719.0,-5.0,YV,N505MJ,3788,LGA,IAD,47.0,229,15.0,58.0
2013,4,4,1735.0,5.0,1857.0,-1.0,B6,N346JB,1307,JFK,IAD,49.0,228,17.0,35.0
2013,4,4,1935.0,5.0,2059.0,11.0,EV,N826AS,5714,JFK,IAD,45.0,228,19.0,35.0
2013,4,4,1947.0,11.0,2107.0,7.0,EV,N877AS,5705,LGA,IAD,48.0,229,19.0,47.0
2013,4,4,1953.0,-2.0,2117.0,-14.0,9E,N8659B,4127,JFK,IAD,45.0,228,19.0,53.0
2013,4,4,2042.0,46.0,2152.0,37.0,EV,N15986,4258,EWR,IAD,40.0,212,20.0,42.0
2013,4,5,550.0,-10.0,714.0,-10.0,EV,N826AS,5689,LGA,IAD,53.0,229,5.0,50.0
2013,4,5,551.0,-9.0,659.0,-16.0,EV,N820AS,5716,JFK,IAD,49.0,228,5.0,51.0
2013,4,5,609.0,-1.0,721.0,-5.0,EV,N11536,4354,EWR,IAD,50.0,212,6.0,9.0
2013,4,5,631.0,-1.0,743.0,-2.0,B6,N318JB,1305,JFK,IAD,53.0,228,6.0,31.0
2013,4,5,949.0,-11.0,1118.0,-7.0,EV,N833AS,5736,LGA,IAD,51.0,229,9.0,49.0
2013,4,5,955.0,-10.0,1116.0,-4.0,EV,N826AS,5711,JFK,IAD,51.0,228,9.0,55.0
2013,4,5,1416.0,16.0,1533.0,15.0,EV,N834AS,5712,JFK,IAD,50.0,228,14.0,16.0
2013,4,5,1426.0,-4.0,1546.0,-8.0,EV,N833AS,5766,LGA,IAD,50.0,229,14.0,26.0
2013,4,5,1501.0,-4.0,1641.0,1.0,9E,N8905F,4105,JFK,IAD,50.0,228,15.0,1.0
2013,4,5,1605.0,5.0,1755.0,31.0,YV,N522LR,3788,LGA,IAD,47.0,229,16.0,5.0
2013,4,5,1813.0,43.0,1927.0,29.0,B6,N229JB,1307,JFK,IAD,53.0,228,18.0,13.0
2013,4,5,1923.0,-13.0,2042.0,-18.0,EV,N877AS,5705,LGA,IAD,47.0,229,19.0,23.0
2013,4,5,1923.0,-7.0,2055.0,7.0,EV,N829AS,5714,JFK,IAD,50.0,228,19.0,23.0
2013,4,5,1951.0,-4.0,2127.0,-4.0,9E,N8913A,4127,JFK,IAD,50.0,228,19.0,51.0
2013,4,5,2104.0,68.0,2228.0,73.0,EV,N13994,4258,EWR,IAD,46.0,212,21.0,4.0
2013,4,6,546.0,-3.0,710.0,5.0,EV,N12540,4354,EWR,IAD,52.0,212,5.0,46.0
2013,4,6,556.0,-4.0,700.0,-15.0,EV,N830AS,5716,JFK,IAD,49.0,228,5.0,56.0
2013,4,6,600.0,0.0,720.0,-4.0,EV,N829AS,5689,LGA,IAD,52.0,229,6.0,0.0
2013,4,6,629.0,-3.0,735.0,-10.0,B6,N273JB,1305,JFK,IAD,52.0,228,6.0,29.0
2013,4,6,948.0,-7.0,1103.0,-17.0,EV,N832AS,5736,LGA,IAD,48.0,229,9.0,48.0
2013,4,6,1029.0,24.0,1135.0,15.0,EV,N827AS,5711,JFK,IAD,47.0,228,10.0,29.0
2013,4,6,1428.0,-2.0,1540.0,-14.0,EV,N827AS,5766,LGA,IAD,46.0,229,14.0,28.0
2013,4,6,1443.0,-2.0,1548.0,-13.0,EV,N16961,3822,EWR,IAD,47.0,212,14.0,43.0
2013,4,6,1516.0,-4.0,1636.0,-18.0,9E,N830AY,4105,JFK,IAD,45.0,228,15.0,16.0
2013,4,6,1628.0,118.0,1732.0,104.0,EV,N825AS,5712,JFK,IAD,43.0,228,16.0,28.0
2013,4,6,1934.0,4.0,2037.0,-17.0,EV,N827AS,5705,LGA,IAD,45.0,229,19.0,34.0
2013,4,6,1953.0,23.0,2101.0,13.0,EV,N833AS,5714,JFK,IAD,43.0,228,19.0,53.0
2013,4,6,2100.0,65.0,2216.0,47.0,9E,N830AY,4127,JFK,IAD,42.0,228,21.0,0.0
2013,4,7,553.0,-7.0,709.0,-16.0,EV,N833AS,5689,LGA,IAD,48.0,229,5.0,53.0
2013,4,7,554.0,-6.0,656.0,-19.0,EV,N836AS,5716,JFK,IAD,46.0,228,5.0,54.0
2013,4,7,612.0,2.0,715.0,-11.0,EV,N11119,4354,EWR,IAD,41.0,212,6.0,12.0
2013,4,7,630.0,-2.0,729.0,-16.0,B6,N193JB,1305,JFK,IAD,46.0,228,6.0,30.0
2013,4,7,925.0,-4.0,1034.0,-11.0,EV,N36915,4529,EWR,IAD,42.0,212,9.0,25.0
2013,4,7,945.0,-14.0,1054.0,-30.0,EV,N825AS,5736,LGA,IAD,44.0,229,9.0,45.0
2013,4,7,959.0,-6.0,1110.0,-10.0,EV,N827AS,5711,JFK,IAD,45.0,228,9.0,59.0
2013,4,7,1354.0,-6.0,1510.0,-8.0,EV,N877AS,5712,JFK,IAD,49.0,228,13.0,54.0
2013,4,7,1426.0,-4.0,1530.0,-24.0,EV,N825AS,5766,LGA,IAD,50.0,229,14.0,26.0
2013,4,7,1456.0,-9.0,1633.0,-7.0,9E,N813AY,4105,JFK,IAD,46.0,228,14.0,56.0
2013,4,7,1553.0,-7.0,1710.0,-13.0,YV,N508MJ,3788,LGA,IAD,49.0,229,15.0,53.0
2013,4,7,1807.0,37.0,1918.0,20.0,B6,N324JB,1307,JFK,IAD,47.0,228,18.0,7.0
2013,4,7,1933.0,-3.0,2049.0,-11.0,EV,N833AS,5705,LGA,IAD,48.0,229,19.0,33.0
2013,4,7,1940.0,10.0,2105.0,17.0,EV,N909EV,5714,JFK,IAD,44.0,228,19.0,40.0
2013,4,7,1947.0,-8.0,2123.0,-8.0,9E,N813AY,4127,JFK,IAD,44.0,228,19.0,47.0
2013,4,7,1956.0,-1.0,2115.0,-2.0,EV,N15983,4258,EWR,IAD,41.0,212,19.0,56.0
2013,4,8,553.0,-7.0,657.0,-27.0,EV,N825AS,5689,LGA,IAD,48.0,229,5.0,53.0
2013,4,8,556.0,-4.0,702.0,-13.0,EV,N836AS,5716,JFK,IAD,45.0,228,5.0,56.0
2013,4,8,610.0,0.0,719.0,-7.0,EV,N14950,4354,EWR,IAD,42.0,212,6.0,10.0
2013,4,8,642.0,10.0,745.0,0.0,B6,N318JB,1305,JFK,IAD,46.0,228,6.0,42.0
2013,4,8,950.0,-10.0,1058.0,-27.0,EV,N825AS,5736,LGA,IAD,47.0,229,9.0,50.0
2013,4,8,956.0,-9.0,1053.0,-27.0,EV,N833AS,5711,JFK,IAD,43.0,228,9.0,56.0
2013,4,8,1354.0,-6.0,1501.0,-17.0,EV,N832AS,5712,JFK,IAD,44.0,228,13.0,54.0
2013,4,8,1424.0,-6.0,1519.0,-35.0,EV,N826AS,5766,LGA,IAD,44.0,229,14.0,24.0
2013,4,8,1554.0,-6.0,1712.0,-12.0,YV,N522LR,3788,LGA,IAD,46.0,229,15.0,54.0
2013,4,8,1727.0,-3.0,1833.0,-25.0,B6,N318JB,1307,JFK,IAD,47.0,228,17.0,27.0
2013,4,8,1926.0,-10.0,2030.0,-30.0,EV,N832AS,5705,LGA,IAD,48.0,229,19.0,26.0
2013,4,8,1933.0,-2.0,2114.0,1.0,9E,N8903A,4127,JFK,IAD,46.0,228,19.0,33.0
2013,4,8,1954.0,24.0,2115.0,27.0,EV,N877AS,5714,JFK,IAD,44.0,228,19.0,54.0
2013,4,9,547.0,-13.0,652.0,-19.0,EV,N825AS,5716,JFK,IAD,46.0,228,5.0,47.0
2013,4,9,557.0,-3.0,710.0,-2.0,EV,N828AS,5752,LGA,IAD,47.0,229,5.0,57.0
2013,4,9,609.0,-3.0,721.0,-4.0,EV,N14204,4264,EWR,IAD,45.0,212,6.0,9.0
2013,4,9,633.0,1.0,739.0,-6.0,B6,N258JB,1305,JFK,IAD,45.0,228,6.0,33.0
2013,4,9,957.0,-2.0,1109.0,-1.0,EV,N836AS,5711,JFK,IAD,46.0,228,9.0,57.0
2013,4,9,1027.0,-3.0,1147.0,5.0,EV,N26545,4269,EWR,IAD,51.0,212,10.0,27.0
2013,4,9,1033.0,29.0,1142.0,12.0,EV,N835AS,5736,LGA,IAD,49.0,229,10.0,33.0
2013,4,9,1450.0,45.0,1600.0,35.0,EV,N820AS,5712,JFK,IAD,47.0,228,14.0,50.0
2013,4,9,1453.0,13.0,1557.0,-8.0,EV,N825AS,5745,LGA,IAD,45.0,229,14.0,53.0
2013,4,9,1724.0,-6.0,1828.0,-30.0,B6,N187JB,1307,JFK,IAD,47.0,228,17.0,24.0
2013,4,9,1929.0,-3.0,2104.0,12.0,EV,N828AS,5769,LGA,IAD,46.0,229,19.0,29.0
2013,4,9,1939.0,9.0,2053.0,3.0,EV,N826AS,5714,JFK,IAD,48.0,228,19.0,39.0
2013,4,9,1953.0,18.0,2107.0,-6.0,9E,N8631E,4127,JFK,IAD,44.0,228,19.0,53.0
2013,4,10,553.0,-7.0,701.0,-11.0,EV,N820AS,5752,LGA,IAD,49.0,229,5.0,53.0
2013,4,10,554.0,-6.0,704.0,-7.0,EV,N834AS,5716,JFK,IAD,46.0,228,5.0,54.0
2013,4,10,603.0,-9.0,713.0,-12.0,EV,N14959,4264,EWR,IAD,41.0,212,6.0,3.0
2013,4,10,629.0,-3.0,735.0,-10.0,B6,N187JB,1305,JFK,IAD,49.0,228,6.0,29.0
2013,4,10,957.0,-7.0,1123.0,-7.0,EV,N834AS,5736,LGA,IAD,48.0,229,9.0,57.0
2013,4,10,1023.0,-7.0,1129.0,-13.0,EV,N13118,4249,EWR,IAD,43.0,212,10.0,23.0
2013,4,10,1045.0,46.0,1154.0,44.0,EV,N833AS,5711,JFK,IAD,46.0,228,10.0,45.0
2013,4,10,1353.0,-12.0,1459.0,-26.0,EV,N826AS,5712,JFK,IAD,43.0,228,13.0,53.0
2013,4,10,1438.0,-2.0,1601.0,-4.0,EV,N830AS,5745,LGA,IAD,46.0,229,14.0,38.0
2013,4,10,1553.0,-10.0,1719.0,-11.0,YV,N513MJ,3766,LGA,IAD,46.0,229,15.0,53.0
2013,4,10,1659.0,132.0,1831.0,141.0,EV,N14171,4147,EWR,IAD,57.0,212,16.0,59.0
2013,4,10,1809.0,39.0,1934.0,36.0,B6,N187JB,1307,JFK,IAD,49.0,228,18.0,9.0
2013,4,10,,,,,EV,N877AS,5714,JFK,IAD,,228,,
2013,4,10,,,,,EV,N828AS,5769,LGA,IAD,,229,,
